prism_consumer_id,checking_month1_EMA,checking_month3_EMA,checking_month4_EMA,checking_month5_EMA,checking_month7_EMA,checking_month1_SMA,checking_month2_SMA,checking_month3_SMA,checking_month4_SMA,checking_month5_SMA,CREDIT CARD_acct_count,SAVINGS_acct_count,Predictions_cat_proba,CHECKING_balance_std_diff_regress_coeff,Predictions_cat_income_proba,CHECKING_balance_std_regress_coeff,DEPOSIT_inflow_over_outflow,EXTERNAL_TRANSFER_inflow_over_outflow,INVESTMENT_INCOME_inflow_over_outflow,MISCELLANEOUS_inflow_over_outflow,PAYCHECK_inflow_over_outflow,PAYCHECK_PLACEHOLDER_inflow_over_outflow,REFUND_inflow_over_outflow,SMALL_DOLLAR_ADVANCE_inflow_over_outflow,TAX_inflow_over_outflow,DEPOSIT_inflow_over_inflow,EXTERNAL_TRANSFER_inflow_over_inflow,MISCELLANEOUS_inflow_over_inflow,PAYCHECK_inflow_over_inflow,PAYCHECK_PLACEHOLDER_inflow_over_inflow,SELF_TRANSFER_inflow_over_inflow,SMALL_DOLLAR_ADVANCE_inflow_over_inflow,TAX_inflow_over_inflow,INSURANCE_inflow_over_income,LOAN_inflow_over_income,SELF_TRANSFER_inflow_over_income,SMALL_DOLLAR_ADVANCE_inflow_over_income,AUTOMOTIVE_outflow_over_income,BNPL_outflow_over_income,EDUCATION_outflow_over_income,GIFTS_DONATIONS_outflow_over_income,HOME_IMPROVEMENT_outflow_over_income,INSURANCE_outflow_over_income,LOAN_outflow_over_income,MORTGAGE_outflow_over_income,OVERDRAFT_outflow_over_income,PETS_outflow_over_income,TAX_outflow_over_income,TRAVEL_outflow_over_income
499,0.8816077492443213,-0.87612135645406,-0.7118594696805519,-0.2858834920645487,-0.4026945910040253,0.8532482564418826,-0.3005776527142021,-0.9415498791646838,-0.4766978027169163,-0.5140160624489492,0.0,1.0,0.08383304285544768,0.002087435964558076,0.1623543873744361,-0.0009654788712628652,0.025380913021035865,0.03654290224024531,1.8833926329967126e-07,0.13087312450192112,0.5785138048285416,0.016528402628161416,0.0001258106278841804,0.0,0.0,0.025425511054124324,0.03660711354587912,0.13110308801553033,0.5795303394893906,0.01655744548594589,0.09744816003157585,0.0,0.0,0.0,0.18990847466568195,0.16347954527470787,0.0,0.043793421781447,0.0,0.0,0.0,0.00484836335821486,0.046888296890248725,0.09474280589771318,0.0,0.0,0.0,0.0,0.004687152164165325
1471,-0.5202034015060437,0.9042648969750919,0.781694253968756,1.8368282690028916,-0.23512267254209984,-0.6646073802968906,0.18412597760997973,0.6098387324649739,1.294926362410719,1.8559187950222813,0.0,1.0,0.03495545017359276,-0.0010064674498840697,0.06397347108800219,0.0030137118928715402,0.5157166024139325,0.01662811973831525,1.3631675510384448e-06,0.020436355486732984,0.05453164983487118,0.21705053002100114,0.0026506035714636425,0.0,0.0,0.522659982903938,0.016851993396126686,0.02071150154817296,0.05526583987602745,0.21997280246373227,0.1430641370443911,0.0,0.0,0.0,0.0,0.5011492287437044,0.0,0.00033481643751546487,0.0,0.0,0.0,0.0,0.11140891491781986,0.4005967547361156,0.0,0.0,0.0,0.011856588512659529,0.0
1046,0.1678863700083666,-0.4173836805674369,-0.11181019288821686,0.8070590408472937,0.1830941795364887,0.16195380922302352,-0.2831996246993303,-0.5707076170815095,0.3384250375197831,0.52201441222675,0.0,3.0,0.10210278342839743,0.0006844870729957785,0.11949702638170485,0.0006035467838526313,0.31929314739114295,0.1756529235417755,4.457639714742582e-06,0.1482297456672727,0.0,0.0,0.0013005964272682637,0.0,0.007388353118357871,0.33149556671104596,0.18236584752820198,0.15389463865697053,0.0,0.0,0.32321830416374003,0.0,0.007670713649958232,0.0,0.0,4.123278895570566,0.0,0.11499613147000226,0.0,0.004827834105952056,0.0,0.05808861999814729,0.1065855036460732,2.6839466442948643,0.0,0.00114164038719223,0.013014700413991423,0.0,0.019617948413511284
1894,0.5805074824210186,-0.6079701044383093,0.0,0.0,0.0,0.30398505221915445,-0.5770746546688574,-0.6079701044383093,0.0,0.0,0.0,0.0,0.0501657308005759,0.02910069072304688,0.09944922578389635,0.02873784621160105,0.09699901291753374,0.0,0.022490816804556096,0.9757999494876458,0.28129511336829915,0.0,0.0,0.0,0.0,0.0664080146605739,0.0,0.6680576987567397,0.19258185676993758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316265492270073,0.0,0.0,0.0,0.0,0.1186230827222103,0.031486557970723465,0.0,0.0,0.005970856574368059,0.0,0.012379472691951535
1495,-0.8793969824088972,-0.5245667888231151,0.17533446844961367,1.258723615551333,-0.4436079211635265,-1.032784876072784,-1.0626852662317963,-0.6204387612803629,0.4663873517419831,1.6438953066961686,0.0,1.0,0.042774831577130454,-0.0017281506576531647,0.16997193791184237,-0.002517686037774267,0.016900547896064065,0.28072567810643057,0.04915902998586349,0.010507038281204554,0.0,0.5892484185721725,0.0007983695397587303,0.0131065935793387,0.034514029758925244,0.016853225968719222,0.27993963967590857,0.0104776183295432,0.0,0.5875985092897504,0.0,0.013069894812357053,0.03441738967254024,0.0,0.00965991964356933,0.0,0.016132230114511946,0.07087117727140058,0.0,0.0,0.0,0.006915548472422203,0.0003377810157310156,0.41603099539146005,0.0,0.0,0.0108157640567739,0.0006669980080679076,0.0206638930516792
676,-0.2324828732129281,-0.028087939114737847,-0.3147477522600017,-0.21754788678283568,-0.2049479852012451,-0.17557175731207994,0.004670234227054837,-0.059457524352833024,-0.2961589351415293,-0.209275563676595,1.0,5.0,0.016183856422266833,-0.0013893884905868013,0.07625545083437768,-0.0021140253958687174,0.02339162255118589,0.3118562182834063,1.4588576336745636e-05,0.047457237329129424,0.0022102441282289475,0.3700018882854704,0.06823587752867721,0.0,0.03217529214372246,0.025520883603876856,0.3402434452992888,0.05177711068943655,0.002411435248206993,0.40368192088792987,0.0,0.0,0.03510410121930789,0.0,1.1249607533549886e-05,0.0,0.0,0.0844408333664112,0.0,0.00034128826065829766,0.01567645978237089,0.0018414742177995506,0.004754370086879704,0.0667718385828053,0.09158294205831323,0.0,0.00042345930699031424,0.0,0.007559999631283766
5945,-2.111209407162959,-0.20424147900516842,-1.328752759276892,-1.2894308747770515,-0.549976572707751,-2.190226336153113,-0.7567520254816401,-0.4951997701980594,-1.4344276020588351,-1.2432838224805707,0.0,0.0,0.16567379421720105,-0.0007130430509394105,0.2278998516014035,-0.0035621385613927347,0.01435390749123175,0.4679521568392338,0.0,0.07889289247279595,0.0,0.0012908060793189245,0.018854522018046105,0.0,0.02988099163643994,0.014910797785228112,0.4861073535588463,0.08195370961337155,0.0,0.0013408856397064577,0.002864874102484768,0.0,0.031040288101704526,0.0,0.10187379479155169,0.0074666112622468655,0.0,0.08023880170628299,0.0,0.022821859640693682,0.008408053551834514,0.0003541770820483187,0.33931820100117516,0.36543803037287603,0.0,0.0,0.0,0.022724469059012202,0.009629656081392556
869,0.11003378270261283,-0.6618385174200547,-0.5191186718645574,0.0,0.0,0.6261585560311804,0.3661207937299226,-0.6261585560311804,-0.5191186718645574,0.0,0.0,0.0,0.013819262874846484,-0.0038705922267808154,0.0803508114526251,0.010798536796661278,0.03492163120336216,0.0,3.1429468083025946e-05,0.9922196933787656,0.0,0.0,0.0,0.0,0.0,0.033997816886851634,0.0,0.9659715850779501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544825474396601,0.0,0.0,0.0,0.0,0.0,0.8800148761339432,0.0,2.586254162576075e-06,0.031035049950912896,0.0,0.0
1542,0.01888539241508161,-0.01270212077598662,-0.5969977468917055,-0.09059625258771328,-0.6882042151851637,0.180107237577657,0.3870498709434568,-0.2853764008809144,-0.6008598523213565,0.31973069607294724,0.0,0.0,0.15272742840787087,0.00480201473842609,0.20484877475193952,-0.00192474607320481,0.015588441121515887,0.03389762929701088,0.001840137377859232,0.14338518458431235,0.39551947721620107,0.0,0.0,0.0,0.08777911752048913,0.019833147256270754,0.04312789638459483,0.18242872767457896,0.5032187614658237,0.0,0.1336081413853317,0.0,0.11168122265968189,0.0,0.006210057057426563,0.22061588746336788,0.0,0.0009436398328657016,0.0,0.0,0.0,0.006859946749482832,0.06067081325174185,0.3598052179498955,0.0,0.0,0.0,0.03630211609860531,0.0002888398631361192
4868,0.23570226039551578,0.0,0.0,0.0,0.0,0.0,-0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.08108557840891818,0.045619792334615966,0.23499116048268348,0.045619792334615966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,-0.12416364797803493,-1.039566783513635,-1.0479238136048175,-0.5792554785775873,1.0285479723725397,0.2311018404644343,-0.16130311750128562,-1.1588231247932383,-0.9288363373624846,-0.98504712628617,0.0,1.0,0.1616837313742811,0.0003729240661374687,0.2185500578826967,-0.00268123294973598,0.11310814702866379,0.037459891865464244,1.3505843472001205e-06,0.2970382360558075,0.39184866634860405,0.0,0.00134577289046322,0.0,0.0,0.11699257468425274,0.03874636188340827,0.3072393008704414,0.4053057676835276,0.0,0.06897393216066691,0.0,0.0,0.0,0.08971712642677236,0.10086840407066643,0.0,0.12974987480588845,0.0,0.0017237333050045213,0.006396327401051962,0.0001921643425208744,0.023773602058673838,0.0029641828648651817,0.04979673992235283,0.005250236279146734,0.009519987517617193,0.0,0.00524180913854449
2743,-0.9521086766442375,0.008324256340798336,0.7394535762005542,-0.16259029376014797,1.5242307447194101,-0.9267356541611125,-0.4965608897688416,0.4166175537959128,0.3477934680176129,-0.25199727199450606,0.0,0.0,0.443030519546352,-0.0005070579566691327,0.24548737451980937,-0.011068029928806072,0.0,0.03353849278640306,0.0,0.0,0.6013965804528888,0.0,0.03121587379998019,0.0,0.13222879897090112,0.0,0.04127892128534073,0.0,0.7401943272731762,0.0,0.0,0.0,0.16274619790272216,0.0,0.023453697709980955,0.0,0.0,0.22158740880420538,0.0,0.0,0.0007770991841240356,0.0,0.0016334197471795625,0.01926017655943636,0.0,0.0,0.052658763291731685,0.0,0.037742211548183795
4307,-0.5537753689957762,-0.40674833315205006,-0.23692811500216665,0.7171887804471051,-0.22536902813896467,-0.43562066159146734,-0.32710646502445495,-0.6028225024768972,0.33032015719614033,0.2953901359216444,0.0,0.0,0.3320919147031051,-0.0004966022785682777,0.23562031818854146,0.00019983025444389408,0.020483396383307668,0.0,0.0,0.0001644424455551618,0.0,0.0,0.0036107449982774654,0.0,0.0,0.020474054905988325,0.0,0.00016436745138199125,0.0,0.0,0.42530235563897817,0.0,0.0,0.0,0.0,0.42530235563897817,0.0,0.016347301850072094,0.0,0.00047940506653080785,0.0,0.002404147922213925,0.000715375088921079,0.04500469851208419,0.0,0.0,0.001661241285186363,0.0,0.03184903589244095
2823,0.7147491234213064,0.799488184378366,0.31140377780047873,-0.6026014367989205,-1.4394242420283345,0.5363718398707367,0.6221662128380858,0.905968386383744,0.24751865902500242,-0.7226281052403138,0.0,0.0,0.23615171918891797,-0.005501767396263313,0.23276436181684462,0.012815442981965953,0.0043799052166334385,0.0066092215300616736,6.098602200375674e-06,0.014276273332697601,0.9503629222727605,0.0,0.10522084701822708,0.0,0.0,0.004052258749544763,0.006114807158648494,0.013208311746933876,0.8792693623591327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028557072174371267,0.0,0.0,0.0,0.0,0.028932470306240937,0.07110180517536456,0.0,0.0,0.0,0.0,0.00398015286398463
5576,0.8401090657525039,1.1840158701576773,1.2843913831838039,1.0918495118460625,0.6284971796914796,1.001556070172673,1.2721274468794594,1.257245216248644,1.301321648493989,1.0775561285954678,0.0,0.0,0.32128342641156893,0.0006433713107118363,0.23776191537965224,0.005103342688449989,0.003844398730271987,0.018245900813743877,6.163852630869419e-05,0.003009523472681254,0.0,0.8823833119264398,0.00029217430350067107,0.0,0.0,0.003672572530553049,0.017430396487257825,0.0028750121960012783,0.0,0.8429450065316704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07470489776383989,0.0,0.000952988607876276,0.001635783647808978,0.0,0.020433626981822137,0.0,0.0,0.0,0.0,0.0,0.06439736280905693
1530,-1.010060552363753,0.35788051336281507,0.2008528318800869,0.0051601895430025135,0.5695233680495463,-0.9303037585003715,0.003794724881106104,0.3675467535764041,0.0749933869696907,0.017941963568616714,0.0,0.0,0.003776525430588338,-0.0029693201401019185,0.08019364486299752,2.4308622057090342e-05,0.03354479669983837,0.17115444142093542,1.097450800847394e-05,0.005717141066730265,0.6422667349550615,0.02759233907717904,0.0,0.0,0.021943297720669778,0.03542093604231317,0.1807270014833031,0.006036897164158713,0.6781883087417296,0.029135561215527846,0.046566690087241645,0.0,0.023170572535472413,0.000959919705196696,0.0,0.06020690831493283,0.0,0.0004782644386772334,0.0,0.0,0.0,0.0,0.026162129357874202,0.09579538136128174,0.0,0.0,0.0,0.0,0.010027387637625224
