prism_consumer_id,checking_month4_EMA,checking_month7_EMA,checking_month2_SMA,checking_month5_SMA,checking_month7_SMA,SAVINGS_acct_count,Predictions_cat_proba,CHECKING_balance_std_diff_regress_coeff,CHECKING_balance_std_regress_coeff,DEPOSIT_inflow_over_outflow,INVESTMENT_INCOME_inflow_over_outflow,PAYCHECK_PLACEHOLDER_inflow_over_outflow,REFUND_inflow_over_outflow,SMALL_DOLLAR_ADVANCE_inflow_over_outflow,TAX_inflow_over_outflow,EXTERNAL_TRANSFER_inflow_over_inflow,MISCELLANEOUS_inflow_over_inflow,PAYCHECK_PLACEHOLDER_inflow_over_inflow,SMALL_DOLLAR_ADVANCE_inflow_over_inflow,EXTERNAL_TRANSFER_inflow_over_income,MISCELLANEOUS_inflow_over_income,PAYCHECK_PLACEHOLDER_inflow_over_income,REFUND_inflow_over_income,SMALL_DOLLAR_ADVANCE_inflow_over_income,TAX_inflow_over_income,BNPL_outflow_over_income,CREDIT_CARD_PAYMENT_outflow_over_income,EDUCATION_outflow_over_income,GIFTS_DONATIONS_outflow_over_income,HOME_IMPROVEMENT_outflow_over_income,OVERDRAFT_outflow_over_income,PAYCHECK_outflow_over_income,PETS_outflow_over_income,RENT_outflow_over_income,TAX_outflow_over_income
482,0.6483901263312054,0.027635492162955744,-0.2201561774558936,0.43736417470349975,-0.3930381617051687,1.0,0.14807516567737233,-0.0039946949514347765,-0.004316089949641749,0.17496524465454882,3.5716040808089976e-06,0.26111835389794613,0.0002293102101511999,0.0,0.00209282770972145,0.10468533119829485,0.03806846115148344,0.2657857332684115,0.0,0.36874582855644134,0.13409315410754616,0.9362092980046671,0.0008221649212558327,0.0,0.007503588819837629,0.0,0.2570173625722403,0.0,0.00156251648865148,0.002959034868021425,0.0,0.0,0.007847679186362639,0.0,0.0
159,-0.5724757898283799,-0.28399147012588416,0.5939018611975327,-0.4299136043397059,-0.3765565414624487,0.0,0.16099261137180992,-0.0012015356177030253,-0.0021609593451522306,0.118410203896001,1.6504748966435942e-06,0.0,0.020839262817221274,0.0,0.06033732772709802,0.3751844711362541,0.175485313693603,0.0,0.0,0.7782465703366476,0.3640098512416828,0.0,0.043255629824748384,0.0,0.12524095193142198,0.0,0.0,0.0,0.0,0.0033116616166999104,0.0,0.0,0.004270901533261264,0.0,0.0
2045,0.12405158323721027,0.4254066801364177,0.28955955624193186,-1.4081716619763567,0.4254066801364177,0.0,0.4735361253171455,0.0065904273574428065,0.008169981130202824,0.2939087700152165,0.0,0.0,0.08500169495197049,0.0014636890937012774,0.0,0.1446704706409839,0.11077550452542781,0.0,0.0014614182655069631,0.8230448432282867,0.6302129754034028,0.0,0.48283293203676847,0.008314155348329853,0.0,0.0,0.0,0.0,0.0,0.0,0.113072512737286,0.0,0.0,0.0,0.0
1326,0.4903082905750162,0.7331994166445607,0.008140688764085802,-0.9505003172173767,0.7331994166445607,1.0,0.06697746854854036,-0.0009736714044211337,0.0025940176148080587,0.5236613812040302,0.0,0.0,0.0,0.026883381138869043,0.021364276401750232,0.059002526188755594,0.03907622826967782,0.0,0.026595168520901775,0.1086214991452947,0.07193791130260198,0.0,0.0,0.0489607354356403,0.03890919372368766,0.0,0.161137886400718,0.0,0.0,0.03190326915045666,0.0,0.0,0.0009360903523357189,0.0,0.0
567,-1.2092749801543892,-0.2161755610662058,-0.15105203929867628,-0.4954463185881028,-0.28037836748839856,1.0,0.1492870522690953,-0.0006474651689639394,-0.0034789071012246656,0.06375697476572008,3.276909681924577e-07,0.0,0.0016587716809902209,0.0,0.008192274204811443,0.021945009848669067,0.004888717777700985,0.0,0.0,0.031186292998765797,0.006947410188239431,0.0,0.0022876335375572755,0.0,0.011298071599947036,0.0,0.09841388632422665,0.0,0.0,0.0012458006950874932,0.0,0.0,0.0008357560164867487,0.0,0.0
3277,-0.7292004587522801,0.0,0.47634676533137865,0.2925121172969084,0.0,0.0,0.2248400511372615,-0.004287923266361673,-0.004711363571361612,0.05953703952254405,0.0,0.0008063780098247122,0.00017859859161230865,0.0,0.0,0.08817041405647956,0.8307525300923886,0.0008008286248069907,0.0,0.122895979881074,1.1579410998227309,0.0011162317838206341,0.00024722577014047776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028675712124169767,0.0,0.0
3258,-0.6492766281315957,1.6652375463064366,-0.48283030530761495,-0.07664597135776496,1.6652375463064366,0.0,0.23237422635244478,-0.0005391813666193748,-0.006631068754555479,0.013258117355487996,0.0001307531380753138,0.0,0.0035046230797788546,0.022732859737314752,0.0,0.061219529038049864,0.5765485808991092,0.0,0.022251379201866046,0.12431707782227756,1.1707838319927304,0.0,0.006966024348988034,0.04518535969416056,0.0,0.0,0.0,0.0009348695109136667,0.0,0.0,0.0,0.0,0.010791510387646757,0.04292172898506827,0.07472723623903242
862,0.8479137279856245,-0.7990190210057497,-0.22316118202057347,1.8937560622931635,-0.8341057230691297,0.0,0.11634258316834306,0.0037735783152408483,0.002595800495026567,0.3024626371029817,3.883007117304852e-06,0.0,0.0018259815219742001,0.0,0.0012617198192834069,0.22961218032470362,0.0006936687425090248,0.0,0.0,1.626916587533216,0.004914988315712717,0.0,0.015605222138775604,0.0,0.010782922948489494,0.0,0.030512150989793103,0.024171352176777263,0.0,0.004873353029552427,0.0,0.0,0.0,0.0,0.0
4144,-0.5416351603095677,-0.4176926840931722,0.6593024831227422,-0.3450015531768171,-0.6679715324663278,0.0,0.17102946381662557,-0.0018366591897505107,-0.001969562518618773,0.10625074933986857,0.0,0.0,0.0023745078101945582,0.0,0.0,0.1759617974870037,0.07119196800960247,0.0,0.0,0.3365222310826118,0.13615273458162322,0.0,0.004563592111472969,0.0,0.0,0.0,0.043593397703853204,0.0009226881158304269,0.0,0.0,0.0,0.0,0.0,0.18116604131412917,0.0
984,-0.9845399950218869,-0.6964607817447568,0.8888713624743645,-0.6350932929613237,-0.5487182555377275,0.0,0.020942579343749126,0.0007682215357626664,0.0013257086411414315,0.39005885341969,0.111879612757809,0.34493421847396194,0.0,0.0,0.014304103022344996,0.1255412154296775,0.05282885521317855,0.3290941901989253,0.0,0.35929789007877105,0.15119573399386435,0.9418647714295063,0.0,0.0,0.03905826097291673,0.0,0.6657732502157463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,-0.18324740869523065,-0.188036119160157,0.48629973137221716,0.639974009177775,-0.0879063191589606,1.0,0.13921034659987042,-0.0004977124240668315,-0.0019036493620537137,0.14749567173047096,1.4944241990511867e-06,0.26721899889982575,0.0006564345179460189,0.0,0.019358006485383977,0.0006732705843896793,0.032312729391265546,0.2578285980784862,0.0,0.001080134720418979,0.051839634370254774,0.4136369940385472,0.0010161163760969059,0.0,0.029964888896970382,0.0,0.0852487101917527,0.003108547890724667,0.00017968173952581881,0.0019724643651838764,0.0,0.0,0.007683815226488832,0.0,0.0006506738441810713
4528,0.3764307961605877,-0.6611599575440844,0.08745727118093771,1.539519585893724,-0.8097804437699286,0.0,0.1394662448201013,0.0013753438595701648,0.0014462072234094495,0.6054130777906753,0.001125886800332035,0.0,0.0029134463484987556,0.0,0.0,0.02032954398350696,0.009684653428010904,0.0,0.0,0.0548602581675971,0.026134505907039526,0.0,0.00799245673379708,0.0,0.0,0.0,0.2376333085405808,0.0,0.0,0.03291226025360801,0.0004155873270088066,0.0,0.0013208552644702759,0.0,0.08734838186918356
5402,-0.5288799420097839,0.8024537978409488,-0.5086217990462518,-0.2209135967151512,0.9185255720562506,0.0,0.24553759139661238,-0.002036034586028488,-0.003735752223550886,0.12536186144679748,0.0,0.4523328864185014,0.016932189303398144,0.0,0.33766231427447174,0.07207303945446777,0.003366267494924591,0.4485831047706389,0.0,0.15947771243063386,0.007448619394764478,0.9925904044750005,0.037155663746627404,0.0,0.7409595524999482,0.0,0.04752761556252167,0.0185788198193837,0.0,0.0007893689099299448,0.0,0.0,0.0007350318760799485,0.0,0.0
2422,0.6238085740884817,-1.0247543868710127,0.842079429526359,-0.4808133615259394,-1.0247543868710127,0.0,0.2978054189025393,-0.005983759031643005,0.006596043511775514,0.09498883940612196,0.0,0.0009936510895998314,0.009467071614525343,0.020750488734148816,0.0,0.21546738831450976,0.12395059369590318,0.000986061721094968,0.02059199939386852,0.28549484988313206,0.16423485900559348,0.001306534344903243,0.012448085992656928,0.02728445275052396,0.0,0.0,0.0,0.0,0.02740230273040944,0.0,0.0,0.0,0.0,0.0,0.0
1215,1.2051842509875168,0.36378653978409015,-0.5777318453557501,0.20767113461362113,0.10786835311075224,2.0,0.12598144505036402,-0.0015745042451241506,-0.0002179530166984332,0.40783313558619294,1.5896767817259583e-05,0.0,0.03283350867360094,0.0,0.008168992115073393,0.11919296791663755,0.19364020558144557,0.0,0.0,0.4979526371277486,0.808970971262986,0.0,0.14500985926511578,0.0,0.03607851992671963,0.0,0.08183233030844986,0.001071752696790559,6.132488692865767e-05,0.00868434905781762,0.0,0.0,0.01576250189491035,0.0,0.00022925191375199126
3922,1.0233289694627459,0.0,-1.1327068443760848,0.30549963328990354,0.0,0.0,0.24193886734262254,0.011084256476670672,-0.005362597886193712,1.2262365573817397e-06,4.087455191272466e-07,0.6496564493911736,0.0024520643692443524,0.04904946229526959,0.0,0.10548908303012511,0.0,0.6694058242090087,0.05054055226503802,0.15012374153154193,0.0,0.9526455633761028,0.0035956669785428765,0.07192532712537843,0.0,0.0,0.0,0.0,0.00047230964812331833,0.0,0.0,0.0,0.0,0.0,0.0
2937,-0.7329414177109852,0.18471933606090696,0.06360438700765592,-0.6813497006984881,0.18471933606090696,0.0,0.22477642242915322,0.014257294188933583,0.009376895365291679,0.06779915717723052,0.0,0.11967519801169432,0.025824728319091595,0.0733762982364588,0.0,0.22307674159391747,0.3715386930399541,0.11731601507406698,0.07192981547560477,1.0924074460230957,1.8194260498092283,0.5744968636755581,0.12397076145336092,0.35224051353438124,0.0,0.0,0.0,0.17696421828592684,0.0,0.001820364411030394,0.022543212520500237,0.0,0.0,0.0,0.0
1316,-0.4620642625250237,0.11462175140354035,-0.22636593346782125,1.0785249134476746,0.04169762089577589,2.0,0.08933044870859985,-0.0008250280417673329,-0.0007409522391781143,0.39181077720973106,0.03160003327263242,0.025487829823472606,0.0,0.0,0.015314378446508214,0.15374222575039667,0.0013983415114574207,0.025489696885684632,0.0,0.4004376310333221,0.0036421260294010006,0.06639056893343218,0.0,0.0,0.0398908147522717,0.0,0.4422433961924107,0.00023705937237310378,0.0004027341216786643,0.0012996230106570494,0.0,0.0,0.006489154219077898,0.0,0.0
1310,0.43163736361794924,0.0,0.24944110791434077,-0.18180152064571867,0.0,0.0,0.3017257289886128,-0.008625013241520683,-0.010610339995961386,0.12835367956410787,1.0142687325292212e-06,0.0,0.0008596941776917679,0.16481866903599843,0.0,0.0,0.254328460148357,0.0,0.2319952418846637,0.0,1.294020908515077,0.0,0.006156912652615308,1.1803896956701125,0.0,0.0,0.0,0.0071186578569643714,0.00319467931172748,0.012566610298518736,0.0,0.0,0.0,0.0,0.0
4098,0.0,0.0,0.3976117861671494,0.0,0.0,0.0,0.10527151374896035,0.006041807950406727,-0.007366046390070969,0.06821552934457567,0.0001173941667790372,0.0,0.0,0.0,0.0,0.0,0.9225544064554176,0.0,0.0,0.0,1.0123767601812812,0.0,0.0,0.0,0.0,0.0,0.11719744217568963,0.2564927185663241,0.0,0.0,0.0,0.0,0.0,0.0,0.009865104560243235
