prism_consumer_id,checking_month1_EMA,checking_month2_EMA,checking_month3_EMA,checking_month4_EMA,checking_month5_EMA,checking_month6_EMA,checking_month7_EMA,checking_month2_SMA,checking_month5_SMA,checking_month7_SMA,SAVINGS_acct_count,Predictions_cat_proba,CHECKING_balance_std_diff_regress_coeff,Predictions_cat_income_proba,CHECKING_balance_std_regress_coeff,DEPOSIT_inflow_over_outflow,EXTERNAL_TRANSFER_inflow_over_outflow,INVESTMENT_INCOME_inflow_over_outflow,LOAN_inflow_over_outflow,MISCELLANEOUS_inflow_over_outflow,PAYCHECK_inflow_over_outflow,PAYCHECK_PLACEHOLDER_inflow_over_outflow,REFUND_inflow_over_outflow,SELF_TRANSFER_inflow_over_outflow,SMALL_DOLLAR_ADVANCE_inflow_over_outflow,TAX_inflow_over_outflow,DEPOSIT_inflow_over_inflow,EXTERNAL_TRANSFER_inflow_over_inflow,LOAN_inflow_over_inflow,MISCELLANEOUS_inflow_over_inflow,REFUND_inflow_over_inflow,SMALL_DOLLAR_ADVANCE_inflow_over_inflow,DEPOSIT_inflow_over_income,EXTERNAL_TRANSFER_inflow_over_income,MISCELLANEOUS_inflow_over_income,PAYCHECK_inflow_over_income,PAYCHECK_PLACEHOLDER_inflow_over_income,REFUND_inflow_over_income,SMALL_DOLLAR_ADVANCE_inflow_over_income,TAX_inflow_over_income,ACCOUNT_FEES_outflow_over_income,ATM_CASH_outflow_over_income,BNPL_outflow_over_income,CREDIT_CARD_PAYMENT_outflow_over_income,EDUCATION_outflow_over_income,ENTERTAINMENT_outflow_over_income,ESSENTIAL_SERVICES_outflow_over_income,FOOD_AND_BEVERAGES_outflow_over_income,GENERAL_MERCHANDISE_outflow_over_income,GIFTS_DONATIONS_outflow_over_income,GROCERIES_outflow_over_income,HOME_IMPROVEMENT_outflow_over_income,INSURANCE_outflow_over_income,LOAN_outflow_over_income,OVERDRAFT_outflow_over_income,PAYCHECK_outflow_over_income,PETS_outflow_over_income,TAX_outflow_over_income,TRAVEL_outflow_over_income,UNCATEGORIZED_outflow_over_income
5899,-0.4429391813844417,0.6666615914522094,-0.004505638751093463,0.0,0.0,0.0,0.0,0.49886978390138376,0.0,0.0,0,0.2495807547569422,-0.021089405429477716,0.184848957798373,-0.016011740719884877,0.0,0.14108373410688282,8.37416436307362e-07,0.0,0.33806669017015467,0.0,0.0,0.0005016124453481099,0.48956955957757364,0.0,0.0,0.0,0.14556383467715456,0.0,0.3488019657921748,0.0005175411008850903,0.0,0.0,1.1782622074888451,2.8233673226749474,0.0,0.0,0.004189221322367225,0.0,0.0,0.0,4.430986250402137,0.0,0.0,0.0,0.15070706222986868,0.017484229225238835,0.6736323835900019,0.9507294420432771,0.0,0.13152336592393662,0.0,0.0,0.3371448953044354,0.0,0.0,0.0,0.0,0.267054117186298,0.17694039975941703
5422,0.5749444252399846,0.3635213415778579,-0.54637707401728,-1.35912181084111,0.0,0.0,0.0,0.33923292188503107,0.0,0.0,0,0.19000789274782687,-0.00904492102473702,0.22175087236413643,0.02313413127325799,1.0929252113226455,0.0,5.675267669945891e-06,0.0,0.0,0.0,0.0,0.019227806865776676,0.11350535339891782,0.0,0.0,0.8917004738182821,0.0,0.0,0.0,0.015687664915287534,0.0,1.0723924018207882,0.0,0.0,0.0,0.0,0.018866573643756192,0.0,0.0,0.0,0.012728334386072656,0.0,0.026490845941013714,0.0,0.0006873300568479234,0.032126315990447386,0.08613104774875541,0.15472165519260356,0.0,0.04040291542499112,0.0,0.03376349800085598,0.0,0.0,0.0,0.0,0.0,0.04239251319371411,0.0
3712,0.4039548697759595,-0.5994205126728676,-0.5028729495056856,-0.5354578024220347,-0.17972304227718117,0.26825625451664653,1.8865714953943662,-0.5671374086519849,-0.4723070282981542,1.8865714953943662,0,0.2842101029986274,0.005364591287338421,0.22672878784816206,-0.0038021039702869266,0.6382134937995314,0.018073351073471813,0.0,0.0066586358688377895,0.008759934368351542,0.0,0.0,0.0,0.3291759758714149,0.0,0.0,0.6376514735413434,0.018057435412748058,0.0066527721754396675,0.008752220240362645,0.0,0.0,1.3894883777798912,0.0393484492385442,0.019071716773764076,0.0,0.0,0.0,0.0,0.0,0.01241560135309541,0.06464155198413238,0.0,0.018694045565080357,0.0,0.01937127253460854,0.03236356967218683,0.14918759934247172,0.24101740276324907,0.0,0.07128815769810758,0.0,0.06374899808447337,0.09612479452240896,0.0,0.0,0.0,0.0,0.004994633808365825,0.08266991808066948
2748,0.9501348684801528,0.06217250887088757,0.6970388964070914,-0.7785378511552568,-0.8013711766633219,-0.48183380385313385,-0.24534175265299202,0.5897832926455258,-0.7806098462608104,-0.24534175265299202,0,0.28089647287737535,0.0036934358068289245,0.23364923296995352,0.00934963682305449,0.09378762315930046,0.0,0.0,0.2930337582637151,0.07629683621405887,0.5531915652763406,0.0,0.00010194251461600803,0.0010194251461600802,0.0,0.0,0.09218080565586287,0.0,0.28801335412066,0.07498967981371561,0.00010019598334341972,0.0,0.13462164572604204,0.0,0.10951557688354047,0.7940446341493751,0.0,0.00014632708053330368,0.0,0.0,0.00029265416106660736,0.000914544253333148,0.0,0.0,0.0,0.023051636631813994,0.0434459734811432,0.1817550616366245,0.09938535309821986,0.0,0.03221756495642014,0.0,0.0,0.1252135460831533,0.0,0.0,0.0,0.0,0.027493395161402426,0.0056335926005321914
2165,-0.07752287418024562,-0.6112017468861184,-0.43651877415295287,0.4068269577534645,0.19896105509838297,0.9915386267509128,-0.8666436145866413,-0.7783674366794314,0.861651008345904,-0.8666436145866413,0,0.14611727798821703,0.005239081127263052,0.19199326184168863,-0.003208094167334732,0.0,0.1996804803615798,0.1682876129727154,0.0,0.015214721559061221,0.19119840416340214,0.13047499291168038,0.0018832281130305966,0.2526331639406695,0.031877725228210335,0.0,0.0,0.20144304064200583,0.0,0.015349020434190043,0.0018998511853759697,0.0321591068245278,0.0,0.5758376987731612,0.043876147704470105,0.5513771244098946,0.3762632157617879,0.005430845022551917,0.09192884504432368,0.0,0.005406654176126296,0.09748911109525267,0.0,0.07748570018590666,0.0,0.009851722206834156,0.16007324988297678,0.11316357003673379,0.5509465273435185,0.0,0.06875643325322132,0.0,0.08537433520530167,0.23083631384720335,0.0,0.0,0.0,0.0,0.02276600557115193,0.2617159293095086
107,-0.33204796193884417,0.39800566363002843,0.8298540530876698,-0.3758208033144441,-0.25456796292585593,0.01735087467039887,-0.8106756120443066,0.8446269080486789,0.020418368151884192,-0.8927129455784365,0,0.0828126378114261,-0.0010277828976031135,0.1726722025616874,0.0004746613374409731,0.03051608164053855,0.15225745619062242,3.0637188645064925e-06,0.0,0.013150202241488808,0.023153064115345772,0.560884924556824,0.0,0.06947433072160311,0.0,0.005323481855215134,0.03280439742591026,0.16367481784752333,0.0,0.014136299202576181,0.0,0.0,0.050689493622951096,0.25291102067208604,0.02184346930619564,0.038458970901019164,0.9316718031309732,0.0,0.0,0.008842701455921953,0.0,0.1490698234842441,0.0,0.17006222131749937,0.000318515669084971,0.0073848336848281486,0.10872430582892656,0.1422822066789503,0.1851962059515132,0.0,0.11831689614862469,0.007140558510041176,0.16452831092397982,0.21325492180051164,0.0,0.0,0.0049450755052769125,0.0,0.026284727263474427,0.0169750291498715
5457,-0.00255158416873278,-0.430891645545526,-0.15917222874121623,0.6416633493799213,2.7791043055001827,0.827885736674998,0.9620062293882914,-0.5631706858747332,2.257769540115563,1.13502938915265,0,0.2392895354974996,-6.699536759597223e-05,0.2079573945335609,0.0016791677677787768,0.0028827176424529883,0.8813606136177261,0.0,0.0,0.002235772220765998,0.0,0.08544585058060672,0.000274923166387139,0.0213402369595115,0.009433638062303788,0.0,0.0028741705712505543,0.8787474364516122,0.0,0.0022291433008600407,0.000274108036995448,0.009405667936118314,0.006253748616584151,1.912017894833937,0.004850269491088618,0.0,0.1853656639804048,0.0005964165016166834,0.020465272114297963,0.0,0.004258530765955202,0.5131374621630009,0.0,0.05845305639337294,0.013594787904497932,0.0030871862984418476,0.003358351153956296,0.038320198770417216,0.04499304692379917,0.0,0.025474439825302595,0.0,0.0,0.018268178972312976,0.0,0.0,0.002505387848335377,0.0,0.01020720064752121,0.0037872447852659408
5472,-0.23788744777007176,-0.3023478292952299,0.36558025756903884,-0.06721272808942083,-0.3292176813679825,0.06660229754821886,1.4223558932576932,-0.027167561164547827,-0.5692010855663008,0.869325870905904,0,0.4268600326672838,0.0006391655094239061,0.2063070024541152,-0.0011285107597596717,0.010828880653049539,0.9036298719775429,3.5434818890868904e-07,0.0,0.07687300479822883,0.0,0.0,0.0,0.0,0.0,0.0,0.010923564892534605,0.9115309201048105,0.0,0.07754515755615976,0.0,0.0,0.03838701674721534,3.203253977973942,0.27250511083685836,0.0,0.0,0.0,0.0,0.0,0.0,0.034540150294717076,0.0,0.05974481929148571,0.003139671085067564,0.007899736528901743,0.12849476041087676,0.23119007916694145,1.9794511385154552,0.0012561196579586173,0.06206487229973528,0.0010048957263668937,0.09534262233820395,0.09533320144076926,0.0,0.0,0.0,0.0,0.025264962740350647,0.1429991741013249
5281,-0.031092729921201583,-0.4091741535089361,0.9116264967814778,0.0,0.0,0.0,0.0,-0.07897399093633273,0.0,0.0,0,0.10595846473794195,-0.005687730727483243,0.20923201487163376,-0.012066861769289701,0.0,0.0,6.2365024268903735e-06,0.0,0.46963001503888013,0.0,0.0,0.0,0.5543359728587415,0.0,0.0,0.0,0.0,0.0,0.4586355018702184,0.0,0.0,0.0,0.0,0.4586355018702184,0.0,0.0,0.0,0.0,0.0,0.0,0.31928922129482284,0.0,0.014277001142403713,0.0,0.0031322569390367094,0.16818044584197242,0.01943043387849105,0.0006847461697283028,0.0,0.006214919809872005,0.0,0.0,0.026102141158639243,0.0,0.0,0.0,0.0,0.0,0.3084420415006643
2037,0.7521091856325541,0.8821887490956928,0.5256630533051789,-1.0192432737986872,-0.6285084634559531,-0.48630509316170145,-0.8039175008667235,1.1792839069240308,-0.5135545189561347,-0.8039175008667235,0,0.08027336590740368,0.007504515661917834,0.1614874196251209,0.010792837830222259,0.31412633927631717,0.00021049529543014714,0.0,0.0,0.0,0.003577367545835351,0.6528564211589871,0.0,0.0,0.0,0.0,0.3235845129059117,0.0002168331945600888,0.0,0.0,0.0,0.0,0.43337050459994425,0.00029040052039773257,0.0,0.004935356844159465,0.9006844740265775,0.0,0.0,0.0,0.0981553758944336,0.3397250487872874,0.0,0.2114115788495493,0.0,0.12315305269027042,0.0,0.10544007294861071,0.09458925750394943,0.0,0.14853260617043026,0.0,0.019166434346250347,0.0,0.0,0.0,0.008174774649196172,0.0,0.03261923845367531,0.12603237385001395
2548,0.36490005507415296,-0.30647385529540677,-0.7276586647441335,-0.8728063514408033,0.8955955740681668,0.15657677225405012,0.6148328850937955,-0.37548313598342103,0.5962768454047014,0.6148328850937955,0,0.20400529894765443,0.007951253584642723,0.23524168797885414,-0.0020264873604934515,0.0,0.055551651903542706,0.11057466393215842,0.0,0.6221092236953629,0.0,0.0,0.022205619502255088,0.08302829952526711,0.09057747456160767,0.0,0.0,0.05638304096010965,0.0,0.6314197443162033,0.022537950016575707,0.09193306199315242,0.0,0.0963854044632397,1.0793963292091704,0.0,0.0,0.03852806431027421,0.15715728014782218,0.0,0.007619700736253583,0.018238706174814986,0.0,0.0,0.0,0.16448838471869018,0.35488279947805046,0.18858949814746026,0.41887114133592407,0.0,0.08665790401081998,0.0,0.0,0.24512482022268575,0.0,0.0,0.0,0.0,0.0,0.011902925012620129
4555,-0.43347894188794184,-0.4106107696667332,-0.32824529001151337,-0.1437102661280087,-0.27114544623741027,-0.1367777927608515,-0.11628481723789179,-0.4361531557238044,-0.2426767767490105,-0.23399123066326666,0,0.12802133009896932,-0.0005780300805174989,0.2181384024892823,-0.0018972056127710118,0.06658869398133065,0.11353245354222392,0.0,0.0,0.0012450577357092432,0.0,0.6051520979797393,0.0216683732249749,0.05098090611258439,0.12412274258879046,0.016791250081652886,0.06658326243525105,0.11352319285972552,0.0,0.0012449561781015034,0.021666605766257743,0.12411261807131477,0.09885939448038775,0.16855338256376964,0.0018484467330121797,0.0,0.8984253391662302,0.03216945893242249,0.1842760150396278,0.02492874865673697,9.452022456161058e-05,0.08873758480692669,0.0,0.0,0.00038346009801824133,0.01642961301729459,0.11877595848118448,0.09038776960549255,0.1249712597040764,0.0,0.11291616563263077,0.0,0.007126056474835181,0.4299889465129261,0.0016137599315396928,0.0,0.0,0.012172360626470827,0.010420124723662823,0.1529243481639408
4156,-0.5547167634245899,-0.5918954337183515,-0.5119943717708947,-0.28124399757507035,-0.4200484326722096,-0.30574971374124926,-0.09648841554982972,-0.6296077617804434,-0.44378907748732443,-0.1256460065577355,0,0.13607838288912993,-0.0002216024756617456,7.812112753456689e-08,5.4059344229335214e-05,0.8428843136641382,0.10671462159782223,0.034475475712619066,0.0,0.00040195872463871763,0.0,0.0,0.00016762248733891478,0.0,0.0,0.0,0.8560295095005666,0.10837888865888026,0.0,0.00040822746883988493,0.0001702366425520788,0.0,58.927359375,7.460585937499999,0.0281015625,0.0,0.0,0.01171875,0.0,0.0,0.2392890625,4.8901953124999995,0.0,6.787859374999999,0.0,0.019914062500000003,0.0,0.3247890625,0.0951015625,0.0,0.038203125,0.0,0.0,0.0,0.0,0.0,0.0,0.9957499999999999,0.0,12.4591171875
4182,0.5495903221200461,-0.6261281831814745,-0.3965145999971892,0.0,0.0,0.0,0.0,-0.5687247873854031,0.0,0.0,0,0.17047342873939486,0.024639532448956832,0.0009754454914033229,0.025343805885602307,0.8201886687800528,0.13327559209656156,0.0,0.0,0.08334791086232128,0.03694443614828974,0.0,0.0,0.0,0.0,0.0,0.7638497055621339,0.12412085859830094,0.0,0.0776227221793965,0.0,0.0,22.20060053123917,3.6074604457789583,2.256034184085922,1.0,0.0,0.0,0.0,0.0,0.0,1.8477884282249681,0.0,3.523155098741194,0.0,7.076105785887516,0.0,4.203372213881511,3.353389536898025,0.0,0.9173114678369327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,-0.11176270199492534,0.14379732473381932,0.6461889534384581,-0.005229391915213544,0.26573409288699734,-0.2057765375204348,-0.32612734045042746,0.4322498182483971,0.17794413601763756,-0.18794768493233152,3,0.07542225526744409,-0.0006135423488946585,0.09267053384531364,0.0011371994737773812,0.04132636235158267,0.12089586190074664,5.115869885157857e-06,0.18270963875563773,0.024117946380202315,0.2528236404347393,0.0,0.0,0.0,0.0,0.014077777666121886,0.042085677191993354,0.12311715641741638,0.1860666760630338,0.024561080340334558,0.0,0.0,0.13048649032208562,0.3817242993633053,0.07615154099834114,0.7982814753962648,0.0,0.0,0.0,0.04445007241525425,0.0,0.03744680630123765,0.0,0.43399654610534005,0.0,0.02295308281876341,0.127226722195124,0.20758501112405608,0.28023419794156645,0.37522870442028716,0.269498971821654,0.0,0.017133902021194695,0.24199992442622342,0.0,0.0,0.0057894704960841535,0.01998868700947355,0.011260204262649448,0.4768921640089407
