prism_consumer_id,CHECKING_acct_count,CREDIT CARD_acct_count,SAVINGS_acct_count,Predictions_cat_proba,Predictions_cat_income_proba,DEPOSIT_inflow_over_outflow,EXTERNAL_TRANSFER_inflow_over_outflow,TAX_inflow_over_outflow,TAX_inflow_over_inflow,SMALL_DOLLAR_ADVANCE_inflow_over_income,CREDIT_CARD_PAYMENT_outflow_over_income,INSURANCE_outflow_over_income,LOAN_outflow_over_income
226,1.0,0.0,1.0,0.15818978486695356,0.22905283183256703,0.1454061150727402,0.013082496277842918,0.020931994044548666,0.020912094442603432,0.0,0.0,0.18688866134137305,0.1046104839518597
1648,1.0,0.0,0.0,0.21400884803151637,0.21780278521493773,0.03579396457966261,0.42664017324994985,0.0,0.0,0.0,0.10905907228722012,0.0020822077938955274,0.07196414442347496
5031,1.0,0.0,0.0,0.36481463047271556,0.27581374956390103,0.007713922720068201,0.00524193604010357,0.0,0.0,0.0,0.0,0.0,0.025700889866998373
663,1.0,0.0,0.0,0.1728540881291475,0.21828164252947962,0.005594557156661037,0.019161578519719825,0.030120302802102233,0.03015741730775529,0.0,0.04799403251878544,0.044157794595138536,0.0007570897659263563
5077,1.0,0.0,0.0,0.3127260892759068,0.24305928379273173,0.053847297796119103,0.03028975231236207,0.0,0.0,0.0,0.03495105111124987,0.0,0.12181520028130413
4287,1.0,0.0,0.0,0.15843028111927812,0.16169090192122035,0.0,0.009142829278996484,0.0,0.0,0.0,0.28484512518131183,0.06929810714769567,0.03433956495097277
1478,1.0,0.0,0.0,0.05321041475445808,0.13959818725897732,0.5402589636887987,0.015265755041572848,0.0,0.0,0.0,0.3460580414418966,0.2717379243385693,0.07131860129883638
3839,1.0,0.0,0.0,0.35152890347805554,0.2305956836618332,0.11026898300438596,0.18653645833333335,0.0,0.0,0.0,0.0,0.042916673489103205,0.08055278109803023
2659,1.0,0.0,0.0,0.2893499891766344,0.23588348032687062,0.00213921751563699,0.26847662870360656,0.0,0.0,0.0,0.0,0.0,0.005555857673949978
5205,1.0,0.0,0.0,0.053874073982986756,0.1237441501449923,0.0548322647291508,0.025894129678551064,0.048106084635031916,0.048228189012699374,0.0,0.42527526924477066,0.002283179390006478,0.1655506658274492
2083,1.0,0.0,0.0,0.3537951744796243,0.242502757563391,0.14228788779667909,0.15687957035744346,0.0,0.0,0.0,0.0,0.003058973533621943,0.035714906447551466
941,1.0,0.0,1.0,0.05676430890074621,0.021271891110322367,0.6928396904966644,0.004044336349932598,0.006036611226107214,0.005946180501874759,0.0,1.3195317247665876,0.0,0.997614082094912
4248,1.0,0.0,0.0,0.260854086103524,0.2692456659923245,0.723675958159282,0.15323949790053676,0.048272362699503996,0.04891774554711342,0.0,0.06165573094032132,1.0744475833329554,1.3706621744788716
2978,1.0,0.0,0.0,0.30150483407810524,0.23846361689252332,0.12421826567981675,0.16591085604893388,0.0,0.0,0.0,0.0,0.05033105465032703,0.06580878319223113
3600,1.0,0.0,0.0,0.2967771541811802,0.23138375867046249,0.0,0.10935776574118132,0.06952546696128084,0.06917507996567186,0.15308401710266392,0.036606729248643555,0.0,0.14022240917537687
